CustomerID,Age,Gender,MonthlyCharges,TotalCharges,TechSupport,Tenure,PaperlessBilling,Churn,AverageMonthlyCharges,CustomerLifetimeValue,ContractValue,HighValueCustomer,LongTermCustomer,TotalServicesUsed,MonthlyCharges_Tenure_Interaction,LogTotalCharges,MonthlyCharges_Squared,ContractType_One year,ContractType_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-72,TenureGroup_72+
1142,56.0,Female,66.23937381503316,2239.617348839289,Yes,34,No,0,65.87109849527322,3359.426023258934,2252.1387097111274,1,0,2,2252.1387097111274,7.714506709038184,4387.654643407701,False,True,False,False,False,False,False,False,True,False,False
1143,38.0,Male,60.10238683641361,2850.3884649173337,Yes,47,No,0,60.64656308334752,4275.582697376,2824.8121813114394,1,0,2,2824.8121813114394,7.9555613353014705,3612.296903433904,False,True,True,False,False,False,False,False,True,False,False
1144,41.0,Female,44.31261183381652,934.627202322137,No,21,Yes,0,44.506057253435095,1401.9408034832054,930.5648485101469,0,0,1,930.5648485101469,6.841217109022438,1963.6075675344957,True,False,True,False,False,False,True,True,False,False,False
1145,37.0,Male,102.54236104319516,1408.1270280905696,No,14,Yes,1,100.58050200646926,2112.1905421358542,1435.5930546047323,0,0,1,1435.5930546047323,7.250725662618921,10514.935808312988,False,False,True,False,False,True,False,True,False,False,False
1146,40.0,Male,92.14623338681548,2349.943957193236,No,25,No,0,93.99775828772944,3524.9159357898534,2303.655834670387,1,0,1,2303.655834670387,7.762572210396835,8490.928327377467,True,False,True,False,True,False,False,False,True,False,False
1147,26.0,Female,22.117924201857843,43.76379437424868,No,7,Yes,1,6.251970624892668,65.64569156137301,154.8254694130049,0,0,0,154.8254694130049,3.8013996513934627,489.2025709991289,False,False,False,True,False,False,False,False,False,False,False
1148,22.0,Female,70.67875770269926,3248.009597902685,No,46,Yes,0,70.60890430223229,4872.014396854029,3251.222854324166,1,0,1,3251.222854324166,8.08610548977452,4995.48679039687,False,True,True,False,False,True,False,False,True,False,False
1149,59.0,Male,56.592650282286776,3646.9523720313305,No,66,Yes,1,55.25685412168683,5470.428558046996,3735.114918630927,1,1,1,3735.114918630927,8.201921295196529,3202.7280659732137,False,True,False,False,False,False,False,False,False,True,False
1150,29.0,Female,52.91942866876117,1700.7314825088124,No,33,No,0,51.5373176517822,2551.0972237632186,1746.3411460691186,0,0,1,1746.3411460691186,7.439401530828465,2800.465930628102,True,False,False,False,False,True,False,False,True,False,False
1151,28.0,Male,20.0,106.24068515046748,No,4,Yes,1,26.56017128761687,159.36102772570123,80.0,0,0,0,80.0,4.6750757022924025,400.0,False,False,False,True,False,False,True,False,False,False,False
1152,18.0,Female,61.758954604301564,59.80803518656298,No,2,Yes,1,29.90401759328149,89.71205277984447,123.51790920860313,0,0,1,123.51790920860313,4.107721937913799,3814.1684738161816,False,False,True,False,False,True,False,False,False,False,False
1153,32.0,Male,39.60717832038703,206.06435730751244,No,7,Yes,0,29.437765329644638,309.09653596126867,277.2502482427092,0,0,0,277.2502482427092,5.333029649811676,1568.7285745029362,False,False,False,True,True,False,False,False,False,False,False
1154,24.0,Female,90.0823511394202,6334.779477790777,No,69,No,0,91.80839822885184,9502.169216686165,6215.682228619994,1,1,1,6215.682228619994,8.753968128246958,8114.829986805799,False,True,False,False,True,False,False,False,False,True,False
1155,59.0,Male,101.25337010461364,1855.849579416651,No,19,Yes,0,97.67629365350795,2783.7743691249766,1923.814031987659,1,0,1,1923.814031987659,7.526636556142228,10252.244957541867,False,False,True,False,False,True,False,True,False,False,False
1156,52.0,Male,79.56447880325247,639.477396777166,No,7,No,1,91.35391382530942,959.2160951657488,556.9513516227673,0,0,1,556.9513516227673,6.4622138307486905,6330.506287233212,False,False,True,False,False,True,False,False,False,False,False
1157,31.0,Male,44.933764509470976,530.5950658846888,No,12,Yes,0,44.21625549039073,795.8925988270332,539.2051741136518,0,0,1,539.2051741136518,6.275882045164504,2019.0431929925935,False,False,False,False,False,True,False,False,False,False,False
1158,67.0,Female,54.03628212206068,1378.701879101629,No,26,No,1,53.02699535006265,2068.0528186524434,1404.9433351735777,0,0,1,1404.9433351735777,7.229622725176987,2919.919785574935,False,True,True,False,False,False,False,False,True,False,False
1159,51.0,Male,55.35435179139595,858.6545964003494,No,15,Yes,0,57.24363976002329,1287.981894600524,830.3152768709392,0,0,1,830.3152768709392,6.756530676479166,3064.10426224562,False,False,True,False,False,True,False,True,False,False,False
1160,36.0,Female,58.93464682626479,1716.999814912639,No,28,Yes,0,61.32142196116568,2575.499722368959,1650.1701111354141,0,0,1,1650.1701111354141,7.448915994809992,3473.2925965365625,False,True,True,False,True,False,False,False,True,False,False
1161,18.0,Female,113.0232808285154,,No,31,Yes,0,111.1747841476955,5169.627462867841,3503.7217056839772,0,0,1,3503.7217056839772,,12774.262009241456,False,True,True,False,False,False,True,False,True,False,False
1162,67.0,Female,106.12564592765196,3901.136409836696,No,37,Yes,0,105.43611918477558,5851.7046147550445,3926.6488993231224,1,0,1,3926.6488993231224,8.269279479525542,11262.65272356135,False,True,True,False,False,False,False,False,True,False,False
1163,23.0,Male,27.462783899353937,152.19462233162835,No,4,No,0,38.04865558290709,228.29193349744253,109.85113559741575,0,0,0,109.85113559741575,5.031709154416426,754.2044995026139,False,False,False,True,False,False,True,False,False,False,False
1164,20.0,Female,50.78773647174348,369.9138709235544,No,7,No,0,52.844838703364914,554.8708063853315,355.51415530220436,0,0,1,355.51415530220436,5.915969881810693,2579.3941759232625,False,False,True,False,True,False,False,False,False,False,False
1165,52.0,Female,87.86111853422074,670.1237212716143,Yes,7,Yes,0,95.73196018165918,1005.1855819074216,615.0278297395452,0,0,2,615.0278297395452,6.508953503390371,7719.576150084386,False,False,True,False,False,True,False,False,False,False,False
1166,69.0,Female,65.22765942978789,1199.8534674577709,Yes,18,Yes,1,66.65852596987617,1799.7802011866563,1174.097869736182,0,0,2,1174.097869736182,7.090787805858431,4254.647554688398,False,False,True,False,False,False,False,True,False,False,False
1167,56.0,Male,26.939811227117573,467.5685576371035,No,14,Yes,0,33.397754116935964,701.3528364556553,377.15735717964606,0,0,1,377.15735717964606,6.14968242531012,725.75342895273,False,False,True,False,False,False,False,True,False,False,False
1168,46.0,Female,75.74201274802519,3265.8359781067657,Yes,43,No,0,75.94967390945966,4898.753967160148,3256.906548165083,1,0,2,3256.906548165083,8.091577204680107,5736.852495122011,True,False,True,False,False,False,False,False,True,False,False
1169,47.0,Female,37.371304387489175,310.0609925164615,No,8,Yes,0,38.75762406455769,465.09148877469227,298.9704350999134,0,0,1,298.9704350999134,5.739989010367003,1396.6143916223677,False,False,False,False,False,False,True,False,False,False,False
1170,50.0,Female,53.83893141819925,1900.448668237764,No,35,No,0,54.29853337822182,2850.6730023566456,1884.3625996369738,1,0,1,1884.3625996369738,7.550371331599127,2898.6305362535627,False,True,True,False,False,True,False,False,True,False,False
1171,49.0,Female,46.24388009647989,455.3143583784709,No,10,Yes,0,45.53143583784709,682.9715375677064,462.43880096479893,0,0,1,462.43880096479893,6.123181954408413,2138.496446377609,False,False,False,False,False,False,False,False,False,False,False
1172,43.0,Male,60.033540541151744,1543.24287146884,Yes,25,Yes,0,61.7297148587536,2314.86430720326,1500.8385135287936,0,0,2,1500.8385135287936,7.342289018388465,3604.02598990611,True,False,True,False,True,False,False,False,True,False,False
1173,41.0,Male,49.48614771343988,1001.5750154619489,No,20,Yes,0,50.07875077309744,1502.3625231929232,989.7229542687976,0,0,1,989.7229542687976,6.910326984772191,2448.8788155163907,True,False,False,False,False,True,False,True,False,False,False
1174,39.0,Female,48.76504174974192,2038.775712196676,No,41,Yes,0,49.72623688284576,3058.1635682950136,1999.3667117394186,1,0,1,1999.3667117394186,7.620595135792238,2378.0292968540725,True,False,False,False,False,False,True,False,True,False,False
1175,30.0,Female,20.0,607.224992681208,No,28,No,0,21.686606881471715,910.837489021812,560.0,0,0,0,560.0,6.410544867265151,400.0,False,True,False,True,False,True,False,False,True,False,False
1176,36.0,Female,100.40555977765666,1226.2894514098964,No,12,Yes,1,102.19078761749137,1839.4341771148447,1204.86671733188,0,0,1,1204.86671733188,7.112563318610033,10081.276434264586,True,False,True,False,False,False,False,False,False,False,False
1177,19.0,Female,50.3324655410264,1233.0649891963435,No,24,No,0,51.37770788318098,1849.5974837945157,1207.9791729846336,0,0,1,1207.9791729846336,7.118068868553713,2533.35708743861,False,True,True,False,False,False,False,True,False,False,False
1178,38.0,Male,50.95203229739054,968.524156567984,No,20,Yes,1,48.4262078283992,1452.786234851976,1019.0406459478107,0,0,1,1019.0406459478107,6.876805390894197,2596.1095952343285,False,False,True,False,False,False,False,True,False,False,False
1179,28.0,Male,63.42893496419405,1050.7742150003078,No,17,Yes,1,61.810247941194575,1576.1613225004617,1078.291894391299,0,0,1,1078.291894391299,6.958233745738093,4023.2297906919584,False,False,True,False,False,True,False,True,False,False,False
1180,26.0,Male,67.83330305261411,788.3355062282918,No,11,No,0,71.66686420257199,1182.5032593424378,746.1663335787553,0,0,1,746.1663335787553,6.671191460155002,4601.357003027787,False,False,True,False,False,True,False,False,False,False,False
1181,42.0,Male,99.17959633663678,1261.336715130567,No,12,Yes,0,105.11139292754724,1892.0050726958505,1190.1551560396413,0,0,1,1190.1551560396413,7.140719818235035,9836.592329498215,False,False,True,False,False,False,False,False,False,False,False
1182,56.0,Female,22.69423452054901,0.0,No,3,Yes,1,0.0,0.0,68.08270356164704,0,0,0,68.08270356164704,0.0,515.0282804736784,False,False,False,True,False,True,False,False,False,False,False
1183,51.0,Female,58.49698226164301,322.5887362072873,No,6,No,1,53.76478936788123,483.883104310931,350.9818935698581,0,0,1,350.9818935698581,5.77947337681366,3421.8969337189774,False,False,False,False,False,True,False,False,False,False,False
1184,21.0,Male,22.745361875832817,251.3800107548935,No,11,Yes,1,22.852728250444866,377.0700161323402,250.198980634161,0,0,0,250.198980634161,5.530935930838654,517.351486862589,False,False,False,True,False,False,False,False,False,False,False
1185,28.0,Male,74.62923164997545,926.2162883456472,No,13,No,1,71.247406795819,1389.3244325184703,970.1800114496809,0,0,1,970.1800114496809,6.832186859112015,5569.522216665698,False,False,True,False,False,True,False,True,False,False,False
1186,51.0,Female,76.19459006174017,797.0145084700578,No,11,Yes,1,72.45586440636889,1195.5217627050863,838.1404906791419,0,0,1,838.1404906791419,6.682126778324708,5805.615554676634,False,False,True,False,True,False,False,False,False,False,False
1187,28.0,Female,21.00898786146592,675.0246173951339,No,31,Yes,0,21.774987657907545,1012.5369260927008,651.2786237054435,0,0,1,651.2786237054435,6.516229491644899,441.3775709632223,False,True,False,False,False,True,False,False,True,False,False
1188,37.0,Female,65.00163030320942,729.0851014906659,Yes,10,Yes,1,72.90851014906659,1093.627652235999,650.0163030320942,0,0,2,650.0163030320942,6.593161104732295,4225.211942075113,False,False,True,False,False,False,True,False,False,False,False
1189,46.0,Female,93.24522221142314,4094.4438216979343,No,45,Yes,0,90.98764048217632,6141.665732546901,4196.034999514041,1,0,1,4196.034999514041,8.31763037178135,8694.67146525768,True,False,True,False,False,True,False,False,True,False,False
1190,28.0,Female,59.42331010806686,823.4025340638512,No,14,Yes,0,58.81446671884652,1235.1038010957768,831.926341512936,0,0,0,831.926341512936,6.714658922839638,3531.1297841994806,False,False,False,True,False,False,False,True,False,False,False
1191,41.0,Male,20.0,1443.1640170895191,No,71,Yes,0,20.326253761824216,2164.7460256342792,1420.0,0,1,0,1420.0,7.275285898244506,400.0,False,True,False,True,False,False,True,False,False,True,False
1192,23.0,Male,24.23079960324353,1008.2426827397531,No,40,Yes,1,25.20606706849383,1512.36402410963,969.2319841297411,0,0,0,969.2319841297411,6.916955509510833,587.1316494125467,False,True,False,True,False,False,False,False,True,False,False
1193,32.0,Female,41.43430133188488,1797.6313244245016,No,43,No,0,41.805379637779104,2696.4469866367526,1781.6749572710498,1,0,1,1781.6749572710498,7.494781279332596,1716.8013268614372,True,False,False,False,False,False,True,False,True,False,False
1194,43.0,Female,40.47651903896849,978.5535463541124,No,22,No,0,44.47970665245966,1467.8303195311687,890.4834188573068,0,0,0,890.4834188573068,6.887096902918598,1638.3485935119786,True,False,False,True,False,True,False,True,False,False,False
1195,20.0,Male,42.92434478417037,87.29401923463045,No,2,No,1,43.64700961731523,130.94102885194567,85.84868956834075,0,0,1,85.84868956834075,4.480672372978835,1842.4993751503343,False,False,True,False,False,True,False,False,False,False,False
1196,45.0,Female,26.2493949031588,1299.3211999680684,No,47,Yes,0,27.645131914214225,1948.9817999521024,1233.7215604484636,0,0,0,1233.7215604484636,7.170366589829672,689.0307327819793,False,True,False,True,True,False,False,False,True,False,False
1197,39.0,Male,28.89183350743715,776.6529546909417,Yes,28,No,0,27.73760552467649,1164.9794320364126,808.9713382082401,0,0,2,808.9713382082401,6.65628035099591,834.738043421468,False,True,False,False,False,False,True,False,True,False,False
1198,46.0,Male,63.62866663878335,3311.5898125461767,Yes,52,Yes,0,63.68441947204186,4967.384718819265,3308.690665216734,1,1,2,3308.690665216734,8.105485583148408,4048.6072182294215,False,True,True,False,False,False,False,False,False,True,False
1199,42.0,Male,20.0,839.3642462100574,No,45,No,0,18.652538804667945,1259.0463693150862,900.0,0,0,0,900.0,6.733835424289128,400.0,True,False,False,True,True,False,False,False,True,False,False
1200,56.0,Male,30.69691681739608,536.193891105787,No,16,No,0,33.512118194111686,804.2908366586805,491.1506690783373,0,0,0,491.1506690783373,6.286359092852829,942.3007020941343,False,False,False,True,False,True,False,True,False,False,False
1201,41.0,Female,48.45666347682944,2319.8977037557543,No,48,Yes,0,48.33120216157821,3479.8465556336314,2325.919846887813,1,0,1,2325.919846887813,7.7497093310919185,2348.0482353066964,False,True,True,False,False,False,False,False,True,False,False
1202,34.0,Female,83.26766097694771,434.2293580107335,No,5,No,0,86.84587160214669,651.3440370161002,416.33830488473853,0,0,1,416.33830488473853,6.075873151930868,6933.5033645719,False,False,True,False,False,True,False,False,False,False,False
1203,41.0,Male,50.2816658508192,939.6832196013112,Yes,19,No,0,49.45701155796375,1409.5248294019668,955.3516511655648,0,0,2,955.3516511655648,6.846606440614606,2528.2459207334377,True,False,False,False,False,True,False,True,False,False,False
1204,46.0,Female,75.4558677257196,1538.4387795973428,No,20,Yes,1,76.92193897986714,2307.6581693960143,1509.117354514392,0,0,1,1509.117354514392,7.339173200154456,5693.587974241293,False,False,True,False,False,True,False,True,False,False,False
1205,40.0,Female,89.16665429370282,6172.370844958282,No,69,No,0,89.45464992693162,9258.556267437423,6152.499146265494,1,1,1,6152.499146265494,8.728000295910729,7950.692237932712,False,True,True,False,True,False,False,False,False,True,False
1206,40.0,Female,30.761649604920684,257.8839245506465,No,10,Yes,0,25.78839245506465,386.82588682596975,307.61649604920683,0,0,1,307.61649604920683,5.556379793484231,946.2790864159169,False,False,False,False,False,False,True,False,False,False,False
1207,31.0,Female,62.15892459722888,1382.8168941071135,No,23,No,0,60.12247365683103,2074.2253411606707,1429.6552657362643,0,0,1,1429.6552657362643,7.232600825479214,3863.731907083986,False,False,False,False,False,True,False,True,False,False,False
1208,32.0,Male,41.46642720365863,1864.6007876475708,Yes,45,No,1,41.435573058834905,2796.9011814713563,1865.9892241646385,1,0,2,1865.9892241646385,7.531338418351394,1719.4645850363206,True,False,False,False,False,True,False,False,True,False,False
