CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1085,44.0,Female,Month-to-month,54.44875755726204,791.2814346495314,No,DSL,14,Yes,Electronic check,No,56.52010247496653,1186.922151974297
1086,45.0,Female,Two year,78.53135823567355,3215.457357087977,No,Fiber optic,40,No,Credit card (automatic),No,80.38643392719942,4823.186035631966
1087,52.0,Female,One year,60.429012503783554,2153.905175218495,Yes,DSL,35,No,Electronic check,No,61.54014786338557,3230.8577628277426
1088,42.0,Male,One year,31.272811234320695,1461.9718531260546,No,No,45,No,Electronic check,No,32.488263402801216,2192.9577796890817
1089,36.0,Male,Month-to-month,55.654721883113055,1100.655068721725,No,Fiber optic,19,No,Credit card (automatic),Yes,57.929214143248686,1650.9826030825875
1090,37.0,Male,Month-to-month,67.71659464479039,1023.0093657468393,No,Fiber optic,16,Yes,Credit card (automatic),No,63.93808535917746,1534.514048620259
1091,39.0,Male,Month-to-month,57.7970050883971,1289.5187171605885,No,Fiber optic,22,Yes,Mailed check,No,58.61448714366311,1934.2780757408827
1092,39.0,Female,Two year,68.94776253287249,2317.709211193403,Yes,Fiber optic,33,No,Electronic check,No,70.23361246040615,3476.5638167901043
1093,48.0,Male,Two year,60.47649173094463,1826.9462291755826,Yes,DSL,31,No,Electronic check,No,58.9337493282446,2740.419343763374
1094,40.0,Female,Two year,25.189467496089463,1079.348575991735,No,DSL,44,Yes,Credit card (automatic),No,24.530649454357615,1619.0228639876027
1095,48.0,Male,Two year,66.64057354188928,3958.2747977570043,No,DSL,60,Yes,Credit card (automatic),No,65.9712466292834,5937.412196635507
1096,39.0,Female,Month-to-month,47.216357514725004,369.1456519014767,Yes,Fiber optic,7,Yes,Mailed check,No,52.73509312878239,553.7184778522151
1097,,Female,Month-to-month,45.38944520454153,586.5987316425833,No,DSL,13,Yes,Electronic check,No,45.12297935712179,879.8980974638749
1098,18.0,Male,Month-to-month,94.87883849932248,1502.0191212724048,No,Fiber optic,16,Yes,Electronic check,No,93.8761950795253,2253.0286819086073
1099,50.0,Male,Month-to-month,76.5601943596681,318.71747596569116,Yes,Fiber optic,5,Yes,Credit card (automatic),No,63.74349519313823,478.07621394853675
1100,44.0,Female,Month-to-month,76.79059896527319,1225.2798707846814,No,Fiber optic,16,Yes,Electronic check,Yes,76.57999192404259,1837.919806177022
1101,51.0,Female,Month-to-month,32.29060932057334,455.9797220593626,Yes,DSL,15,Yes,Mailed check,No,30.398648137290838,683.9695830890439
1102,18.0,Female,One year,34.33871096264239,698.9411975160558,No,DSL,20,No,Bank transfer (automatic),No,34.94705987580279,1048.4117962740838
1103,65.0,Male,Two year,64.11884595003379,2828.199707819248,Yes,DSL,45,No,Electronic check,No,62.84888239598329,4242.2995617288725
1104,38.0,Male,One year,58.217129090312206,1464.3235402331152,No,Fiber optic,25,Yes,Electronic check,No,58.57294160932461,2196.4853103496725
1105,53.0,Female,Two year,42.57632190050226,1638.5290155946468,Yes,DSL,39,No,Mailed check,No,42.01356450242684,2457.79352339197
1106,27.0,Male,Month-to-month,89.27902502109424,919.6044289452794,No,Fiber optic,11,Yes,Bank transfer (automatic),Yes,83.60040263138904,1379.4066434179192
1107,47.0,Female,Month-to-month,49.00172909260945,913.6703799582817,Yes,Fiber optic,20,Yes,Credit card (automatic),No,45.683518997914085,1370.5055699374225
1108,27.0,Male,One year,54.03852699329387,1346.150682424506,No,DSL,26,No,Mailed check,No,51.775026247096385,2019.2260236367588
1109,32.0,Male,Month-to-month,70.85814652335382,839.9778054082188,Yes,Fiber optic,12,No,Electronic check,No,69.9981504506849,1259.9667081123282
1110,62.0,Male,Month-to-month,69.94628548273515,635.5663410627914,Yes,Fiber optic,9,Yes,Mailed check,Yes,70.61848234031015,953.3495115941871
1111,37.0,Male,Month-to-month,59.631287362449925,73.12246898130898,Yes,Fiber optic,1,No,Electronic check,Yes,73.12246898130898,109.68370347196347
1112,42.0,Male,Month-to-month,41.30217227805007,139.2841627205726,Yes,DSL,3,Yes,Electronic check,No,46.42805424019087,208.9262440808589
1113,50.0,Female,Month-to-month,33.82453754307702,367.9682874679643,No,DSL,12,Yes,Bank transfer (automatic),Yes,30.66402395566369,551.9524312019464
1114,45.0,Female,Month-to-month,57.2399753906196,1197.7196532171508,No,DSL,20,Yes,Credit card (automatic),Yes,59.88598266085754,1796.5794798257261
1115,41.0,Male,Month-to-month,56.63701616966527,714.1699339052409,No,Fiber optic,13,Yes,Credit card (automatic),No,54.93614876194161,1071.2549008578612
1116,44.0,Female,One year,89.37489242334503,1541.880659199852,No,Fiber optic,17,No,Bank transfer (automatic),No,90.69886230587365,2312.820988799778
1117,68.0,Female,Month-to-month,65.50889916818694,646.8812200071785,Yes,Fiber optic,10,Yes,Bank transfer (automatic),Yes,64.68812200071785,970.3218300107678
1118,39.0,Male,Month-to-month,20.0,218.7810615851521,No,No,10,No,Credit card (automatic),Yes,21.87810615851521,328.17159237772813
1119,42.0,Female,Month-to-month,46.43279176777369,732.2082649771334,Yes,DSL,16,Yes,Bank transfer (automatic),Yes,45.763016561070835,1098.3123974657
1120,52.0,Male,Month-to-month,43.83714201295288,63.518885841681204,No,DSL,1,Yes,Bank transfer (automatic),Yes,63.518885841681204,95.27832876252181
1121,53.0,Female,One year,90.18206823456106,2434.5463988391325,No,Fiber optic,27,Yes,Mailed check,No,90.16838514219009,3651.8195982586985
1122,54.0,Female,One year,44.46499716122702,2130.5468951102043,No,DSL,47,No,Electronic check,No,45.330785002344776,3195.8203426653063
1123,47.0,Female,One year,45.85684428199511,738.6321006333569,No,DSL,17,No,Mailed check,No,43.44894709607982,1107.9481509500354
1124,26.0,Female,Month-to-month,98.2309341098487,1777.8931812925964,Yes,Fiber optic,19,Yes,Credit card (automatic),No,93.57332533118928,2666.8397719388945
1125,59.0,Female,One year,57.62400982195023,,Yes,DSL,42,No,Bank transfer (automatic),No,56.465250989290595,3557.310812325308
1126,26.0,Female,One year,103.25412032006993,1395.7494849228108,No,Fiber optic,13,No,Electronic check,No,107.36534499406237,2093.6242273842163
1127,43.0,Female,Month-to-month,68.88567506095858,1232.2142101028674,No,DSL,18,No,Bank transfer (automatic),No,68.45634500571485,1848.321315154301
1128,30.0,Male,Month-to-month,52.25674823274291,527.1705971047571,Yes,Fiber optic,10,Yes,Mailed check,Yes,52.71705971047571,790.7558956571356
1129,39.0,Male,Month-to-month,89.79901708800216,306.5142376496893,No,Fiber optic,4,Yes,Credit card (automatic),No,76.62855941242232,459.77135647453395
1130,43.0,Male,One year,72.87954938111886,877.8322788309403,No,DSL,12,Yes,Electronic check,No,73.15268990257836,1316.7484182464104
1131,43.0,Male,One year,35.328131323234196,902.7189135236885,No,No,27,No,Bank transfer (automatic),No,33.43403383421068,1354.0783702855326
1132,45.0,Female,Month-to-month,89.76191967153375,1123.1158919773009,No,Fiber optic,13,No,Bank transfer (automatic),Yes,86.39353015210007,1684.6738379659514
1133,59.0,Female,One year,29.675229949091758,365.65380519699886,No,No,13,No,Credit card (automatic),No,28.12721578438453,548.4807077954983
1134,45.0,Female,Month-to-month,45.46008434486676,931.4565497894424,No,DSL,20,Yes,Bank transfer (automatic),Yes,46.57282748947212,1397.1848246841637
1135,37.0,Male,Month-to-month,53.25235831300851,240.60181228415954,Yes,Fiber optic,4,Yes,Credit card (automatic),No,60.150453071039884,360.9027184262393
1136,51.0,Male,Two year,62.95565362205086,1539.8879318261124,No,Fiber optic,24,No,Electronic check,No,64.16199715942135,2309.8318977391687
1137,54.0,Male,Two year,36.70421997134474,2196.2574324711554,No,Fiber optic,62,Yes,Electronic check,No,35.42350697534122,3294.3861487067334
1138,25.0,Female,Month-to-month,96.8559063084341,,No,Fiber optic,23,Yes,Electronic check,No,96.84141826410745,3341.0289301117073
1139,47.0,Male,Month-to-month,,697.8364572589664,Yes,Fiber optic,11,Yes,Bank transfer (automatic),No,63.439677932633316,1046.7546858884498
1140,48.0,Female,Month-to-month,32.9133072906496,252.52395210242318,No,No,10,No,Mailed check,No,25.25239521024232,378.78592815363476
1141,36.0,Male,Month-to-month,45.37000845556801,46.16919679167793,No,Fiber optic,1,Yes,Electronic check,No,46.16919679167793,69.2537951875169
1142,56.0,Female,Two year,66.23937381503316,2239.617348839289,Yes,DSL,34,No,Bank transfer (automatic),No,65.87109849527322,3359.426023258934
1143,38.0,Male,Two year,60.10238683641361,2850.3884649173337,Yes,Fiber optic,47,No,Bank transfer (automatic),No,60.64656308334752,4275.582697376
1144,41.0,Female,One year,44.31261183381652,934.627202322137,No,Fiber optic,21,Yes,Mailed check,No,44.506057253435095,1401.9408034832054
1145,37.0,Male,Month-to-month,102.54236104319516,1408.1270280905696,No,Fiber optic,14,Yes,Electronic check,Yes,100.58050200646926,2112.1905421358542
1146,40.0,Male,One year,92.14623338681548,2349.9439571932357,No,Fiber optic,25,No,Credit card (automatic),No,93.99775828772943,3524.9159357898534
1147,26.0,Female,Month-to-month,22.117924201857843,43.763794374248675,No,No,7,Yes,Bank transfer (automatic),Yes,6.251970624892668,65.64569156137301
1148,22.0,Female,Two year,70.67875770269926,3248.0095979026855,No,Fiber optic,46,Yes,Electronic check,No,70.60890430223229,4872.014396854029
1149,59.0,Male,Two year,56.592650282286776,3646.9523720313305,No,DSL,66,Yes,Bank transfer (automatic),Yes,55.25685412168683,5470.428558046996
1150,29.0,Female,One year,52.919428668761164,1700.7314825088124,No,DSL,33,No,Electronic check,No,51.537317651782196,2551.0972237632186
1151,28.0,Male,Month-to-month,20.0,106.24068515046748,No,No,4,Yes,Mailed check,Yes,26.56017128761687,159.36102772570123
1152,18.0,Female,Month-to-month,61.758954604301564,59.80803518656298,No,Fiber optic,2,Yes,Electronic check,Yes,29.90401759328149,89.71205277984447
1153,32.0,Male,Month-to-month,39.60717832038703,206.06435730751244,No,No,7,Yes,Credit card (automatic),No,29.437765329644634,309.09653596126867
1154,24.0,Female,Two year,90.08235113942021,6334.779477790777,No,DSL,69,No,Credit card (automatic),No,91.80839822885183,9502.169216686165
1155,59.0,Male,Month-to-month,101.25337010461365,1855.849579416651,No,Fiber optic,19,Yes,Electronic check,No,97.67629365350795,2783.7743691249766
1156,52.0,Male,Month-to-month,79.56447880325247,639.477396777166,No,Fiber optic,7,No,Electronic check,Yes,91.35391382530942,959.2160951657489
1157,31.0,Male,Month-to-month,44.933764509470976,530.5950658846888,No,DSL,12,Yes,Electronic check,No,44.21625549039073,795.8925988270332
1158,67.0,Female,Two year,54.03628212206068,1378.701879101629,No,Fiber optic,26,No,Bank transfer (automatic),Yes,53.02699535006265,2068.0528186524434
1159,51.0,Male,Month-to-month,55.35435179139595,858.6545964003494,No,Fiber optic,15,Yes,Electronic check,No,57.24363976002329,1287.9818946005241
1160,36.0,Female,Two year,58.93464682626479,1716.999814912639,No,Fiber optic,28,Yes,Credit card (automatic),No,61.32142196116568,2575.499722368959
1161,18.0,Female,Two year,113.0232808285154,,No,Fiber optic,31,Yes,Mailed check,No,111.1747841476955,5169.627462867841
1162,67.0,Female,Two year,106.12564592765197,3901.136409836696,No,Fiber optic,37,Yes,Bank transfer (automatic),No,105.43611918477558,5851.7046147550445
1163,23.0,Male,Month-to-month,27.462783899353937,152.19462233162835,No,No,4,No,Mailed check,No,38.04865558290709,228.29193349744253
1164,20.0,Female,Month-to-month,50.78773647174348,369.9138709235544,No,Fiber optic,7,No,Credit card (automatic),No,52.844838703364914,554.8708063853315
1165,52.0,Female,Month-to-month,87.86111853422074,670.1237212716143,Yes,Fiber optic,7,Yes,Electronic check,No,95.73196018165918,1005.1855819074215
1166,69.0,Female,Month-to-month,65.22765942978789,1199.8534674577709,Yes,Fiber optic,18,Yes,Bank transfer (automatic),Yes,66.65852596987617,1799.7802011866563
1167,56.0,Male,Month-to-month,26.939811227117573,467.5685576371035,No,Fiber optic,14,Yes,Bank transfer (automatic),No,33.397754116935964,701.3528364556553
1168,46.0,Female,One year,75.74201274802519,3265.8359781067657,Yes,Fiber optic,43,No,Bank transfer (automatic),No,75.94967390945966,4898.753967160148
1169,47.0,Female,Month-to-month,37.371304387489175,310.0609925164615,No,DSL,8,Yes,Mailed check,No,38.75762406455769,465.09148877469227
1170,50.0,Female,Two year,53.83893141819925,1900.4486682377637,No,Fiber optic,35,No,Electronic check,No,54.29853337822182,2850.6730023566456
1171,49.0,Female,Month-to-month,46.243880096479884,455.3143583784709,No,DSL,10,Yes,Bank transfer (automatic),No,45.53143583784709,682.9715375677064
1172,43.0,Male,One year,60.033540541151744,1543.24287146884,Yes,Fiber optic,25,Yes,Credit card (automatic),No,61.729714858753596,2314.86430720326
1173,41.0,Male,One year,49.48614771343988,1001.5750154619489,No,DSL,20,Yes,Electronic check,No,50.07875077309744,1502.3625231929232
1174,39.0,Female,One year,48.76504174974192,2038.7757121966758,No,DSL,41,Yes,Mailed check,No,49.726236882845754,3058.1635682950136
1175,30.0,Female,Two year,20.0,607.224992681208,No,No,28,No,Electronic check,No,21.686606881471715,910.8374890218121
1176,36.0,Female,One year,100.40555977765666,1226.2894514098964,No,Fiber optic,12,Yes,Bank transfer (automatic),Yes,102.19078761749137,1839.4341771148447
1177,19.0,Female,Two year,50.3324655410264,1233.0649891963435,No,Fiber optic,24,No,Bank transfer (automatic),No,51.37770788318098,1849.5974837945153
1178,38.0,Male,Month-to-month,50.95203229739054,968.524156567984,No,Fiber optic,20,Yes,Bank transfer (automatic),Yes,48.4262078283992,1452.7862348519761
1179,28.0,Male,Month-to-month,63.42893496419405,1050.7742150003078,No,Fiber optic,17,Yes,Electronic check,Yes,61.810247941194575,1576.1613225004617
1180,26.0,Male,Month-to-month,67.83330305261411,788.3355062282918,No,Fiber optic,11,No,Electronic check,No,71.66686420257199,1182.5032593424378
1181,42.0,Male,Month-to-month,99.17959633663678,1261.336715130567,No,Fiber optic,12,Yes,Bank transfer (automatic),No,105.11139292754724,1892.0050726958505
1182,56.0,Female,Month-to-month,22.69423452054901,0.0,No,No,3,Yes,Electronic check,Yes,0.0,0.0
1183,51.0,Female,Month-to-month,58.49698226164301,322.58873620728735,No,DSL,6,No,Electronic check,Yes,53.76478936788123,483.883104310931
1184,21.0,Male,Month-to-month,22.745361875832817,251.3800107548935,No,No,11,Yes,Bank transfer (automatic),Yes,22.852728250444866,377.07001613234024
1185,28.0,Male,Month-to-month,74.62923164997545,926.2162883456471,No,Fiber optic,13,No,Electronic check,Yes,71.247406795819,1389.3244325184705
1186,51.0,Female,Month-to-month,76.19459006174017,797.0145084700578,No,Fiber optic,11,Yes,Credit card (automatic),Yes,72.45586440636889,1195.5217627050865
1187,28.0,Female,Two year,21.008987861465922,675.0246173951339,No,DSL,31,Yes,Electronic check,No,21.774987657907545,1012.5369260927008
1188,37.0,Female,Month-to-month,65.00163030320942,729.0851014906659,Yes,Fiber optic,10,Yes,Mailed check,Yes,72.90851014906659,1093.627652235999
1189,46.0,Female,One year,93.24522221142314,4094.4438216979343,No,Fiber optic,45,Yes,Electronic check,No,90.98764048217632,6141.665732546901
1190,28.0,Female,Month-to-month,59.42331010806686,823.4025340638512,No,No,14,Yes,Bank transfer (automatic),No,58.81446671884652,1235.1038010957768
1191,41.0,Male,Two year,20.0,1443.1640170895193,No,No,71,Yes,Mailed check,No,20.326253761824216,2164.7460256342792
1192,23.0,Male,Two year,24.23079960324353,1008.2426827397533,No,No,40,Yes,Bank transfer (automatic),Yes,25.20606706849383,1512.36402410963
1193,32.0,Female,One year,41.434301331884875,1797.6313244245016,No,DSL,43,No,Mailed check,No,41.805379637779104,2696.4469866367526
1194,43.0,Female,One year,40.47651903896849,978.5535463541125,No,No,22,No,Electronic check,No,44.47970665245966,1467.8303195311687
1195,20.0,Male,Month-to-month,42.92434478417037,87.29401923463045,No,Fiber optic,2,No,Electronic check,Yes,43.64700961731523,130.94102885194567
1196,45.0,Female,Two year,26.249394903158798,1299.3211999680684,No,No,47,Yes,Credit card (automatic),No,27.645131914214222,1948.9817999521026
1197,39.0,Male,Two year,28.89183350743715,776.6529546909417,Yes,DSL,28,No,Mailed check,No,27.73760552467649,1164.9794320364126
1198,46.0,Male,Two year,63.62866663878335,3311.5898125461767,Yes,Fiber optic,52,Yes,Bank transfer (automatic),No,63.68441947204186,4967.384718819265
1199,42.0,Male,One year,20.0,839.3642462100574,No,No,45,No,Credit card (automatic),No,18.652538804667945,1259.0463693150862
1200,56.0,Male,Month-to-month,30.69691681739608,536.193891105787,No,No,16,No,Electronic check,No,33.512118194111686,804.2908366586805
1201,41.0,Female,Two year,48.45666347682944,2319.8977037557543,No,Fiber optic,48,Yes,Bank transfer (automatic),No,48.33120216157821,3479.8465556336314
1202,34.0,Female,Month-to-month,83.26766097694771,434.22935801073345,No,Fiber optic,5,No,Electronic check,No,86.84587160214669,651.3440370161002
1203,41.0,Male,One year,50.2816658508192,939.6832196013112,Yes,DSL,19,No,Electronic check,No,49.457011557963746,1409.5248294019668
1204,46.0,Female,Month-to-month,75.4558677257196,1538.4387795973428,No,Fiber optic,20,Yes,Electronic check,Yes,76.92193897986714,2307.6581693960143
1205,40.0,Female,Two year,89.16665429370282,6172.370844958282,No,Fiber optic,69,No,Credit card (automatic),No,89.45464992693162,9258.556267437423
1206,40.0,Female,Month-to-month,30.761649604920684,257.8839245506465,No,DSL,10,Yes,Mailed check,No,25.78839245506465,386.82588682596975
1207,31.0,Female,Month-to-month,62.15892459722888,1382.8168941071137,No,DSL,23,No,Electronic check,No,60.12247365683103,2074.2253411606707
